Institution Name,Grand total (EF2020  All students total),Grand total (EF2020  All students  Undergraduate total),Grand total (EF2020  All students  Graduate and First professional),Grand total (EF2019_RV  All students total),Grand total (EF2019_RV  All students  Undergraduate total),Grand total (EF2019_RV  All students  Graduate and First professional),Grand total (EF2018_RV  All students total),Grand total (EF2018_RV  All students  Undergraduate total),Grand total (EF2018_RV  All students  Graduate and First professional),Grand total (EF2017_RV  All students total),Grand total (EF2017_RV  All students  Undergraduate total),Grand total (EF2017_RV  All students  Graduate and First professional),Grand total (EF2016_RV  All students total),Grand total (EF2016_RV  All students  Undergraduate total),Grand total (EF2016_RV  All students  Graduate and First professional),Grand total (EF2015_RV  All students total),Grand total (EF2015_RV  All students  Undergraduate total),Grand total (EF2015_RV  All students  Graduate and First professional),Grand total (EF2014_RV  All students total),Grand total (EF2014_RV  All students  Undergraduate total),Grand total (EF2014_RV  All students  Graduate and First professional),Grand total (EF2013_RV  All students total),Grand total (EF2013_RV  All students  Undergraduate total),Grand total (EF2013_RV  All students  Graduate and First professional),Grand total (EF2012_RV  All students total),Grand total (EF2012_RV  All students  Undergraduate total),Grand total (EF2012_RV  All students  Graduate and First professional),Grand total (EF2011_RV  All students total),Grand total (EF2011_RV  All students  Undergraduate total),Grand total (EF2011_RV  All students  Graduate and First professional),Grand total (EF2010_RV  All students total),Grand total (EF2010_RV  All students  Undergraduate total),Grand total (EF2010_RV  All students  Graduate and First professional),Grand total (EF2009_RV  All students total),Grand total (EF2009_RV  All students  Undergraduate total),Grand total (EF2009_RV  All students  Graduate and First professional),Grand total (EF2008_RV  All students total),Grand total (EF2008_RV  All students  Undergraduate total),Grand total (EF2008_RV  All students  Graduate and First professional),Grand total (EF2007_RV  All students total),Grand total (EF2007_RV  All students  Undergraduate total),Grand total (EF2007_RV  All students  Graduate and First professional),Grand total (EF2006_RV  All students total),Grand total (EF2006_RV  All students  Undergraduate total),Grand total (EF2006_RV  All students  Graduate and First professional),Grand total (EF2005_RV  All students total),Grand total (EF2005_RV  All students  Undergraduate total),Grand total (EF2005_RV  All students  Graduate and First professional),Grand total (EF2004_RV  All students total),Grand total (EF2004_RV  All students  Undergraduate total),Grand total (EF2004_RV  All students  Graduate and First professional),Grand total (EF2003  All students total),Grand total (EF2003  All students  Undergraduate total),Grand total (EF2003  All students  Graduate and First professional),Grand total (EF2002  All students total),Grand total (EF2002  All students  Undergraduate total),Grand total (EF2002  All students  Graduate and First professional),Grand total (EF2001  All students total),Grand total (EF2001  All students  Undergraduate total),Grand total (EF2001  All students  Graduate and First professional),Grand total (EF2000  All students total),Grand total (EF2000  All students  Undergraduate total),Grand total (EF2000  All students  Graduate and First professional)
Central Michigan University,17311,13031,4280,19362,14627,4735,21622,16387,5235,23257,17804,5453,25986,19877,6109,26825,20415,6410,26879,20671,6208,26841,20534,6307,27626,21332,6294,28194,21698,6496,28292,21633,6659,27247,20581,6666,27225,20540,6685,26611,20078,6533,26710,20129,6581,27221,19997,7224,27683,19916,7767,27758,19642,8116,27919,19696,8223,27797,19530,8267,26845,18620,8225
